time,command_position,command_velocity,command_torque_or_current,true_motor_position,true_motor_velocity,measured_motor_encoder_position,true_finger_position,true_finger_velocity,measured_output_position,cable_tension,controller_error_position,controller_error_velocity,torque_command,current_command,applied_torque_after_saturation,external_load,temperature,safety_status
1780518700.272858,0.2718191623687744,,0.275,-24.34387192768118,18.0,-24.415332745850904,-0.04806355129546265,-0.023248304907066322,-0.04783732279800815,0.0,0.3193120150978126,2.9744627509244372,0.275,2.5,0.27489640807302074,0.0,27.29021246603431,motor velocity clamped
1780518700.2746058,0.2718191623687744,,0.275,-25.163462032716716,18.0,-25.236754097563754,0.0,0.0,-0.0012115976054219947,0.0,0.2715647156172156,2.517857459741552,0.275,2.5,0.27406034510000316,0.0,27.164535373076983,motor velocity clamped
1780518700.2749567,0.2718191623687744,,0.275,-24.30737434941378,18.0,-24.380110914137152,-0.04811004790527678,-0.023248304907066322,-0.04676012476215127,0.0,0.3196564851667826,2.977159740280161,0.275,2.5,0.2749102203299513,0.0,27.291222220969978,motor velocity clamped
1780518700.2765028,0.2718191623687744,,0.275,-25.12696606464467,18.0,-25.202156916085553,0.0,0.0,-0.0006842059128153336,0.0,0.3196564851667826,2.977159740280161,0.275,2.5,0.2741856324200027,0.0,27.16554549316656,motor velocity clamped
1780518700.276829,0.2718191623687744,,0.275,-24.270876744544996,18.0,-24.34497483261807,-0.04815654451509091,-0.023248304907066322,-0.04829831756431918,0.0,0.3196564851667826,2.977159740280161,0.275,2.5,0.2749221909526245,0.0,27.292232023329515,motor velocity clamped
1780518700.2784734,0.2718191623687744,,0.275,-25.090469855278528,18.0,-25.16361224031665,0.0,0.0,-0.0017525165649511616,0.0,0.2725033682815897,2.53808488360693,0.275,2.5,0.27429421476400234,0.0,27.166556448695665,motor velocity clamped
1780518700.2787495,0.2718191623687744,,0.275,-24.234379116621678,18.0,-24.308525367926773,-0.04820304112490504,-0.023248304907066322,-0.04595895198752904,0.0,0.3201174799330936,2.9797074810163187,0.275,2.5,0.27493256549227457,0.0,27.293241860059116,motor velocity clamped
1780518700.2804563,0.2718191623687744,,0.275,-25.053973436790834,18.0,-25.126017717499153,0.0,0.0,0.001108306747451522,0.0,0.3201174799330936,2.9797074810163187,0.275,2.5,0.2743883194621354,0.0,27.1675681217802,motor velocity clamped
1780518700.2806983,0.2718191623687744,,0.275,-24.197881468717767,18.0,-24.270624186452963,-0.04824953773471917,-0.023248304907066322,-0.047991882659996474,0.0,0.3201174799330936,2.9797074810163187,0.275,2.5,0.2749415567599713,0.0,27.294251719844958,motor velocity clamped
1780518700.2824943,0.28914772669474326,,0.275,-25.01747683706446,18.0,-25.089552733579634,0.0,0.0,0.0005727657331381259,0.0,0.27071085562132285,2.5149946158507492,0.275,2.5,0.274469876867184,0.0,27.168580410183644,motor velocity clamped
1780518700.282745,0.28914772669474326,,0.275,-24.16138380349734,18.0,-24.232449835385527,-0.0482960343445333,-0.023248304907066322,-0.04828985861234222,0.0,0.33713960935473974,3.1286853549778444,0.275,2.5,0.2749493491919751,0.0,27.295261592881428,motor velocity clamped
1780518700.2844584,0.28914772669474326,,0.275,-24.98098008026457,18.0,-25.055564823131757,0.0,0.0,0.0026397395236087318,0.0,0.33713960935473974,3.1286853549778444,0.275,2.5,0.27454055995155946,0.0,27.169593225248303,motor velocity clamped
1780518700.2847068,0.28914772669474326,,0.275,-24.124886123269267,18.0,-24.198017188352658,-0.04834253095434743,-0.023248304907066322,-0.047286961567018525,0.0,0.33713960935473974,3.1286853549778444,0.275,2.5,0.2749561026330451,0.0,27.296271470670174,motor velocity clamped
1780518700.28647,0.28914772669474326,,0.275,-24.944483187334292,18.0,-25.016643212049956,0.0,0.0,0.002030546907294766,0.0,0.2865079871711345,2.6676850230282847,0.275,2.5,0.27460181862468486,0.0,27.170606490097995,motor velocity clamped
1780518700.2866821,0.28914772669474326,,0.275,-24.088388430034566,18.0,-24.162065919703753,-0.04838902756416156,-0.023248304907066322,-0.04923604342807426,0.0,0.33643468826176176,3.1163090523841377,0.275,2.5,0.27496195561530573,0.0,27.297281345845935,motor velocity clamped
1780518700.2884178,0.28914772669474326,,0.275,-24.907986176424348,18.0,-24.98183227690077,0.0,0.0,-0.00025800426425800935,0.0,0.33643468826176176,3.1163090523841377,0.275,2.5,0.27465490947472687,0.0,27.171620138077106,motor velocity clamped
1780518700.2886488,0.28914772669474326,,0.275,-24.051890725527457,18.0,-24.125101333025874,-0.04843552417397569,-0.023248304907066322,-0.04513789885369529,0.0,0.33643468826176176,3.1163090523841377,0.275,2.5,0.27496702819993163,0.0,27.298291212025543,motor velocity clamped
1780518700.290559,0.28914772669474326,,0.275,-24.87148906326536,18.0,-24.94465112399055,0.0,0.0,0.0027868989276694667,0.0,0.28940573095900124,2.6851797840650966,0.275,2.5,0.2747009215447633,0.0,27.17263411139529,motor velocity clamped
